JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
SAN CLEMENTE,Total,"Benzo[g,h,i]perylene",6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Benzo[k]fluoranthene,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Benzo[k]fluoranthene,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Benzo[k]fluoranthene,0.0018162674747558365,0.016922666602132794,0.01873893407688863
ALISO VIEJO,Total,Benzo[k]fluoranthene,5.614930458067727e-4,0.0019406104413756968,0.0025021034871824696
RANCHO SANTA MARGARITA,Total,Benzo[k]fluoranthene,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Benzo[k]fluoranthene,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Benzo[k]fluoranthene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Benzo[k]fluoranthene,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Benzo[k]fluoranthene,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Benzo[k]fluoranthene,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Benzo[k]fluoranthene,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Benzo[k]fluoranthene,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,BHC-alpha,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,BHC-alpha,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,BHC-alpha,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,BHC-alpha,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,BHC-alpha,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,BHC-alpha,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,BHC-alpha,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,BHC-alpha,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,BHC-alpha,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,BHC-alpha,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,BHC-alpha,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,BHC-alpha,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,BHC-beta,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,BHC-beta,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,BHC-beta,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,BHC-beta,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,BHC-beta,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,BHC-beta,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,BHC-beta,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,BHC-beta,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,BHC-beta,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,BHC-beta,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,BHC-beta,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,BHC-beta,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,BHC-delta,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,BHC-delta,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,BHC-delta,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,BHC-delta,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,BHC-delta,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,BHC-delta,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,BHC-delta,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,BHC-delta,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,BHC-delta,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,BHC-delta,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,BHC-delta,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,BHC-delta,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,BHC-gamma,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,BHC-gamma,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,BHC-gamma,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,BHC-gamma,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,BHC-gamma,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,BHC-gamma,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,BHC-gamma,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,BHC-gamma,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,BHC-gamma,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,BHC-gamma,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,BHC-gamma,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,BHC-gamma,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Bolstar (Sulprofos),0.0011736717911228608,0.0025708190896609378,0.003744490880783799
LAGUNA WOODS,Total,Bolstar (Sulprofos),1.592203079911697e-4,0,1.592203079911697e-4
LAGUNA NIGUEL,Total,Bolstar (Sulprofos),0.001404438763220322,0.011648489439326589,0.013052928202546912
ALISO VIEJO,Total,Bolstar (Sulprofos),4.483853847157925e-4,0.0013357930380406325,0.0017841784227564251
RANCHO SANTA MARGARITA,Total,Bolstar (Sulprofos),0.002193982314799204,0.0011441998620752504,0.0033381821768744546
ORANGE CO,Total,Bolstar (Sulprofos),0.005029176546539349,0.006286354286217476,0.011315530832756826
LAGUNA HILLS,Total,Bolstar (Sulprofos),8.517646271689594e-5,0.003708290827396652,0.003793467290113548
LAKE FOREST,Total,Bolstar (Sulprofos),3.498359869406541e-4,0.0012256224772410882,0.0015754584641817424
LAGUNA BEACH,Total,Bolstar (Sulprofos),5.190375176548898e-5,2.5629448630592084e-4,3.081982380714098e-4
SAN JUAN CAPISTRANO,Total,Bolstar (Sulprofos),3.2572116730087195e-4,3.491740682995648e-4,6.748952356004367e-4
DANA POINT,Total,Bolstar (Sulprofos),5.699632199707643e-4,0.0010952519331834762,0.0016652151531542404
SAN CLEMENTE,Total,Bolstar (Sulprofos),5.544089316670995e-4,0.001565156807858843,0.0021195657395259426
MISSION VIEJO,Total,Chlordane-alpha,5.868358955614304e-4,0.0012854095448304689,0.0018722454403918994
LAGUNA WOODS,Total,Chlordane-alpha,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Chlordane-alpha,7.02219381610161e-4,0.005824244719663294,0.006526464101273456
ALISO VIEJO,Total,Chlordane-alpha,2.2419269235789626e-4,6.678965190203163e-4,8.920892113782126e-4
RANCHO SANTA MARGARITA,Total,Chlordane-alpha,0.001096991157399602,5.720999310376252e-4,0.0016690910884372273
ORANGE CO,Total,Chlordane-alpha,0.0025145882732696746,0.003143177143108738,0.005657765416378413
LAGUNA HILLS,Total,Chlordane-alpha,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Chlordane-alpha,1.7491799347032705e-4,6.128112386205441e-4,7.877292320908712e-4
LAGUNA BEACH,Total,Chlordane-alpha,2.595187588274449e-5,1.2814724315296042e-4,1.540991190357049e-4
SAN JUAN CAPISTRANO,Total,Chlordane-alpha,1.6286058365043597e-4,1.745870341497824e-4,3.3744761780021837e-4
DANA POINT,Total,Chlordane-alpha,2.8498160998538215e-4,5.476259665917381e-4,8.326075765771202e-4
SAN CLEMENTE,Total,Chlordane-alpha,2.7720446583354976e-4,7.825784039294215e-4,0.0010597828697629713
MISSION VIEJO,Total,Chlordane-gamma,5.868358955614304e-4,0.0012854095448304689,0.0018722454403918994
LAGUNA WOODS,Total,Chlordane-gamma,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Chlordane-gamma,7.02219381610161e-4,0.005824244719663294,0.006526464101273456
ALISO VIEJO,Total,Chlordane-gamma,2.2419269235789626e-4,6.678965190203163e-4,8.920892113782126e-4
RANCHO SANTA MARGARITA,Total,Chlordane-gamma,0.001096991157399602,5.720999310376252e-4,0.0016690910884372273
ORANGE CO,Total,Chlordane-gamma,0.0025145882732696746,0.003143177143108738,0.005657765416378413
LAGUNA HILLS,Total,Chlordane-gamma,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Chlordane-gamma,1.7491799347032705e-4,6.128112386205441e-4,7.877292320908712e-4
LAGUNA BEACH,Total,Chlordane-gamma,2.595187588274449e-5,1.2814724315296042e-4,1.540991190357049e-4
SAN JUAN CAPISTRANO,Total,Chlordane-gamma,1.6286058365043597e-4,1.745870341497824e-4,3.3744761780021837e-4
DANA POINT,Total,Chlordane-gamma,2.8498160998538215e-4,5.476259665917381e-4,8.326075765771202e-4
SAN CLEMENTE,Total,Chlordane-gamma,2.7720446583354976e-4,7.825784039294215e-4,0.0010597828697629713
MISSION VIEJO,Total,Chlorpyrifos,2.934179477807152e-4,6.427047724152344e-4,9.361227201959497e-4
LAGUNA WOODS,Total,Chlorpyrifos,3.980507699779242e-5,0,3.980507699779242e-5
LAGUNA NIGUEL,Total,Chlorpyrifos,3.511096908050805e-4,0.002912122359831647,0.003263232050636728
ALISO VIEJO,Total,Chlorpyrifos,1.1209634617894813e-4,3.3394825951015814e-4,4.460446056891063e-4
RANCHO SANTA MARGARITA,Total,Chlorpyrifos,5.48495578699801e-4,2.860499655188126e-4,8.345455442186137e-4
ORANGE CO,Total,Chlorpyrifos,0.0012572941366348373,0.001571588571554369,0.0028288827081892065
LAGUNA HILLS,Total,Chlorpyrifos,2.1294115679223985e-5,9.27072706849163e-4,9.48366822528387e-4
LAKE FOREST,Total,Chlorpyrifos,8.745899673516352e-5,3.0640561931027206e-4,3.938646160454356e-4
LAGUNA BEACH,Total,Chlorpyrifos,1.2975937941372245e-5,6.407362157648021e-5,7.704955951785245e-5
SAN JUAN CAPISTRANO,Total,Chlorpyrifos,8.143029182521799e-5,8.72935170748912e-5,1.6872380890010918e-4
DANA POINT,Total,Chlorpyrifos,1.4249080499269108e-4,2.7381298329586906e-4,4.163037882885601e-4
SAN CLEMENTE,Total,Chlorpyrifos,1.3860223291677488e-4,3.9128920196471076e-4,5.298914348814856e-4
MISSION VIEJO,Total,Chrysene,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA NIGUEL,Total,Chrysene,0.0018133055713055715,0.016728525111477346,0.018541830682782916
ALISO VIEJO,Total,Chrysene,0.0011241025359452826,0.004745775821261026,0.005869878357206308
RANCHO SANTA MARGARITA,Total,Chrysene,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Chrysene,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Chrysene,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAGUNA WOODS,Total,Chrysene,1.9902538498896212e-4,0,1.9902538498896212e-4
LAKE FOREST,Total,Chrysene,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Chrysene,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Chrysene,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Chrysene,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Chrysene,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Demeton,5.868358955614304e-4,0.0012854095448304689,0.0018722454403918994
LAGUNA WOODS,Total,Demeton,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Demeton,7.02219381610161e-4,0.005824244719663294,0.006526464101273456
ALISO VIEJO,Total,Demeton,2.2419269235789626e-4,6.678965190203163e-4,8.920892113782126e-4
RANCHO SANTA MARGARITA,Total,Demeton,0.001096991157399602,5.720999310376252e-4,0.0016690910884372273
ORANGE CO,Total,Demeton,0.0025145882732696746,0.003143177143108738,0.005657765416378413
LAGUNA HILLS,Total,Demeton,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Demeton,1.7491799347032705e-4,6.128112386205441e-4,7.877292320908712e-4
LAGUNA BEACH,Total,Demeton,2.595187588274449e-5,1.2814724315296042e-4,1.540991190357049e-4
SAN JUAN CAPISTRANO,Total,Demeton,1.6286058365043597e-4,1.745870341497824e-4,3.3744761780021837e-4
DANA POINT,Total,Demeton,2.8498160998538215e-4,5.476259665917381e-4,8.326075765771202e-4
SAN CLEMENTE,Total,Demeton,2.7720446583354976e-4,7.825784039294215e-4,0.0010597828697629713
MISSION VIEJO,Total,Diazinon,2.934179477807152e-4,6.427047724152344e-4,9.361227201959497e-4
LAGUNA WOODS,Total,Diazinon,3.980507699779242e-5,0,3.980507699779242e-5
LAGUNA NIGUEL,Total,Diazinon,3.511096908050805e-4,0.002912122359831647,0.003263232050636728
ALISO VIEJO,Total,Diazinon,1.1209634617894813e-4,3.3394825951015814e-4,4.460446056891063e-4
RANCHO SANTA MARGARITA,Total,Diazinon,5.48495578699801e-4,2.860499655188126e-4,8.345455442186137e-4
ORANGE CO,Total,Diazinon,0.0012572941366348373,0.001571588571554369,0.0028288827081892065
LAGUNA HILLS,Total,Diazinon,2.1294115679223985e-5,9.27072706849163e-4,9.48366822528387e-4
LAKE FOREST,Total,Diazinon,8.745899673516352e-5,3.0640561931027206e-4,3.938646160454356e-4
LAGUNA BEACH,Total,Diazinon,1.2975937941372245e-5,6.407362157648021e-5,7.704955951785245e-5
SAN JUAN CAPISTRANO,Total,Diazinon,8.143029182521799e-5,8.72935170748912e-5,1.6872380890010918e-4
DANA POINT,Total,Diazinon,1.4249080499269108e-4,2.7381298329586906e-4,4.163037882885601e-4
SAN CLEMENTE,Total,Diazinon,1.3860223291677488e-4,3.9128920196471076e-4,5.298914348814856e-4
MISSION VIEJO,Total,"Dibenz[a,h]anthracene",0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,"Dibenz[a,h]anthracene",1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,"Dibenz[a,h]anthracene",0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,"Dibenz[a,h]anthracene",5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,"Dibenz[a,h]anthracene",0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,"Dibenz[a,h]anthracene",0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,"Dibenz[a,h]anthracene",1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,"Dibenz[a,h]anthracene",4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,"Dibenz[a,h]anthracene",6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,"Dibenz[a,h]anthracene",4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,"Dibenz[a,h]anthracene",7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,"Dibenz[a,h]anthracene",6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Dichlorvos,0.0017605076866842912,0.003856228634491406,0.005616736321175698
LAGUNA WOODS,Total,Dichlorvos,2.3883046198675456e-4,0,2.3883046198675456e-4
LAGUNA NIGUEL,Total,Dichlorvos,0.0021066581448304835,0.017472734158989887,0.019579392303820373
ALISO VIEJO,Total,Dichlorvos,6.725780770736889e-4,0.002003689557060949,0.0026762676341346376
RANCHO SANTA MARGARITA,Total,Dichlorvos,0.0032909734721988065,0.0017162997931128754,0.005007273265311682
ORANGE CO,Total,Dichlorvos,0.007543764819809023,0.009429531429326215,0.01697329624913524
LAGUNA HILLS,Total,Dichlorvos,1.277646940753439e-4,0.005562436241094978,0.005690200935170322
LAKE FOREST,Total,Dichlorvos,5.247539804109812e-4,0.0018384337158616328,0.002363187696272614
LAGUNA BEACH,Total,Dichlorvos,7.785562764823348e-5,3.844417294588813e-4,4.622973571071148e-4
SAN JUAN CAPISTRANO,Total,Dichlorvos,4.88581750951308e-4,5.237611024493472e-4,0.001012342853400655
DANA POINT,Total,Dichlorvos,8.549448299561465e-4,0.0016428778997752142,0.0024978227297313606
SAN CLEMENTE,Total,Dichlorvos,8.316133975006494e-4,0.002347735211788264,0.0031793486092889134
MISSION VIEJO,Total,Dieldrin,5.868358955614304e-4,0.0012854095448304689,0.0018722454403918994
LAGUNA WOODS,Total,Dieldrin,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Dieldrin,7.02219381610161e-4,0.005824244719663294,0.006526464101273456
ALISO VIEJO,Total,Dieldrin,2.2419269235789626e-4,6.678965190203163e-4,8.920892113782126e-4
RANCHO SANTA MARGARITA,Total,Dieldrin,0.001096991157399602,5.720999310376252e-4,0.0016690910884372273
ORANGE CO,Total,Dieldrin,0.0025145882732696746,0.003143177143108738,0.005657765416378413
LAGUNA HILLS,Total,Dieldrin,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Dieldrin,1.7491799347032705e-4,6.128112386205441e-4,7.877292320908712e-4
LAGUNA BEACH,Total,Dieldrin,2.595187588274449e-5,1.2814724315296042e-4,1.540991190357049e-4
SAN JUAN CAPISTRANO,Total,Dieldrin,1.6286058365043597e-4,1.745870341497824e-4,3.3744761780021837e-4
DANA POINT,Total,Dieldrin,2.8498160998538215e-4,5.476259665917381e-4,8.326075765771202e-4
SAN CLEMENTE,Total,Dieldrin,2.7720446583354976e-4,7.825784039294215e-4,0.0010597828697629713
MISSION VIEJO,Total,Dimethoate,0.002934179477807152,0.006427047724152345,0.009361227201959497
LAGUNA WOODS,Total,Dimethoate,3.9805076997792425e-4,0,3.9805076997792425e-4
LAGUNA NIGUEL,Total,Dimethoate,0.0035110969080508056,0.02912122359831647,0.032632320506367274
ALISO VIEJO,Total,Dimethoate,0.0011209634617894812,0.0033394825951015817,0.004460446056891063
RANCHO SANTA MARGARITA,Total,Dimethoate,0.005484955786998011,0.0028604996551881254,0.008345455442186137
ORANGE CO,Total,Dimethoate,0.012572941366348376,0.01571588571554369,0.028288827081892065
LAGUNA HILLS,Total,Dimethoate,2.1294115679223988e-4,0.009270727068491632,0.009483668225283872
LAKE FOREST,Total,Dimethoate,8.745899673516354e-4,0.0030640561931027203,0.003938646160454356
LAGUNA BEACH,Total,Dimethoate,1.2975937941372246e-4,6.407362157648021e-4,7.704955951785246e-4
SAN JUAN CAPISTRANO,Total,Dimethoate,8.143029182521798e-4,8.729351707489119e-4,0.0016872380890010918
DANA POINT,Total,Dimethoate,0.0014249080499269108,0.002738129832958691,0.004163037882885602
SAN CLEMENTE,Total,Dimethoate,0.0013860223291677488,0.003912892019647108,0.005298914348814857
MISSION VIEJO,Total,Disulfoton,5.868358955614304e-4,0.0012854095448304689,0.0018722454403918994
LAGUNA WOODS,Total,Disulfoton,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Disulfoton,7.02219381610161e-4,0.005824244719663294,0.006526464101273456
ALISO VIEJO,Total,Disulfoton,2.2419269235789626e-4,6.678965190203163e-4,8.920892113782126e-4
RANCHO SANTA MARGARITA,Total,Disulfoton,0.001096991157399602,5.720999310376252e-4,0.0016690910884372273
ORANGE CO,Total,Disulfoton,0.0025145882732696746,0.003143177143108738,0.005657765416378413
LAGUNA HILLS,Total,Disulfoton,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Disulfoton,1.7491799347032705e-4,6.128112386205441e-4,7.877292320908712e-4
LAGUNA BEACH,Total,Disulfoton,2.595187588274449e-5,1.2814724315296042e-4,1.540991190357049e-4
SAN JUAN CAPISTRANO,Total,Disulfoton,1.6286058365043597e-4,1.745870341497824e-4,3.3744761780021837e-4
DANA POINT,Total,Disulfoton,2.8498160998538215e-4,5.476259665917381e-4,8.326075765771202e-4
SAN CLEMENTE,Total,Disulfoton,2.7720446583354976e-4,7.825784039294215e-4,0.0010597828697629713
MISSION VIEJO,Total,Endosulfan-I,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Endosulfan-I,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Endosulfan-I,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,Endosulfan-I,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,Endosulfan-I,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Endosulfan-I,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Endosulfan-I,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Endosulfan-I,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Endosulfan-I,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Endosulfan-I,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Endosulfan-I,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Endosulfan-I,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Endosulfan-II,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Endosulfan-II,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Endosulfan-II,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,Endosulfan-II,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,Endosulfan-II,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Endosulfan-II,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Endosulfan-II,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Endosulfan-II,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Endosulfan-II,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Endosulfan-II,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Endosulfan-II,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Endosulfan-II,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Endosulfan Sulfate,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Endosulfan Sulfate,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Endosulfan Sulfate,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,Endosulfan Sulfate,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,Endosulfan Sulfate,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Endosulfan Sulfate,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Endosulfan Sulfate,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Endosulfan Sulfate,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Endosulfan Sulfate,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Endosulfan Sulfate,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Endosulfan Sulfate,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Endosulfan Sulfate,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Endrin,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Endrin,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Endrin,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,Endrin,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,Endrin,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Endrin,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Endrin,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Endrin,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Endrin,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
SAN JUAN CAPISTRANO,Total,Endrin,4.071514591260899e-4,4.3646758537445595e-4,8.436190445005459e-4
DANA POINT,Total,Endrin,7.124540249634554e-4,0.0013690649164793455,0.002081518941442801
SAN CLEMENTE,Total,Endrin,6.930111645838744e-4,0.001956446009823554,0.0026494571744074286
MISSION VIEJO,Total,Endrin Aldehyde,0.001467089738903576,0.0032135238620761724,0.004680613600979749
LAGUNA WOODS,Total,Endrin Aldehyde,1.9902538498896212e-4,0,1.9902538498896212e-4
LAGUNA NIGUEL,Total,Endrin Aldehyde,0.0017555484540254028,0.014560611799158235,0.016316160253183637
ALISO VIEJO,Total,Endrin Aldehyde,5.604817308947406e-4,0.0016697412975507908,0.0022302230284455314
RANCHO SANTA MARGARITA,Total,Endrin Aldehyde,0.0027424778934990054,0.0014302498275940627,0.004172727721093068
ORANGE CO,Total,Endrin Aldehyde,0.006286470683174188,0.007857942857771845,0.014144413540946033
LAGUNA HILLS,Total,Endrin Aldehyde,1.0647057839611994e-4,0.004635363534245816,0.004741834112641936
LAKE FOREST,Total,Endrin Aldehyde,4.372949836758177e-4,0.0015320280965513602,0.001969323080227178
LAGUNA BEACH,Total,Endrin Aldehyde,6.487968970686123e-5,3.2036810788240106e-4,3.852477975892623e-4
